,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2018-09-08,6223.3798828125,6446.259765625,6201.22021484375,6300.85986328125,6300.85986328125,3671890000.0,BTC-USD,5263.017,6595.41015625,0.0,-294.55029296875
2018-09-14,6509.39990234375,6561.72021484375,6493.5498046875,6543.2001953125,6543.2001953125,3216300000.0,BTC-USD,6069.293,6625.56005859375,0.0,-82.35986328125
2018-09-20,6513.8701171875,6794.330078125,6496.35986328125,6734.9501953125,6734.9501953125,6531940000.0,BTC-USD,6874.525,6588.31005859375,-146.64013671875,0.0
2018-09-27,6678.75,6785.02978515625,6598.31982421875,6644.1298828125,6644.1298828125,5014430000.0,BTC-USD,6825.407,6285.990234375,-358.1396484375,0.0
2018-09-29,6604.7099609375,6643.77978515625,6566.5400390625,6625.56005859375,6625.56005859375,4002280000.0,BTC-USD,6670.1187,6596.5400390625,-29.02001953125,0.0
2018-10-03,6497.91015625,6603.31005859375,6497.91015625,6576.68994140625,6576.68994140625,3838410000.0,BTC-USD,6289.109,6465.41015625,0.0,111.27978515625
2018-10-05,6622.4501953125,6628.5400390625,6577.7998046875,6588.31005859375,6588.31005859375,3259740000.0,BTC-USD,6229.0044,6482.35009765625,0.0,105.9599609375
2018-10-06,6590.68017578125,6641.490234375,6557.0400390625,6602.9501953125,6602.9501953125,3306630000.0,BTC-USD,6229.661,6487.16015625,0.0,115.7900390625
2018-10-09,6640.2900390625,6640.2900390625,6538.9599609375,6585.52978515625,6585.52978515625,3787650000.0,BTC-USD,6325.1704,6476.2900390625,0.0,109.23974609375
2018-10-17,6542.330078125,6567.5400390625,6450.0400390625,6476.7099609375,6476.7099609375,3924080000.0,BTC-USD,6552.139,6388.43994140625,-88.27001953125,0.0
2018-10-18,6478.06982421875,6493.68017578125,6445.31005859375,6465.41015625,6465.41015625,3578870000.0,BTC-USD,6598.4585,6361.259765625,-104.150390625,0.0
2018-10-19,6460.919921875,6497.72021484375,6449.0,6489.18994140625,6489.18994140625,3379130000.0,BTC-USD,6615.0146,6376.1298828125,-113.06005859375,0.0
2018-10-27,6482.66015625,6502.27978515625,6447.91015625,6486.39013671875,6486.39013671875,3445190000.0,BTC-USD,6477.519,6371.27001953125,0.0,115.1201171875
2018-11-08,6522.27001953125,6536.919921875,6438.52978515625,6453.72021484375,6453.72021484375,4665260000.0,BTC-USD,6440.1567,4347.10986328125,0.0,2106.6103515625
2018-11-12,6411.759765625,6434.2099609375,6360.47021484375,6371.27001953125,6371.27001953125,4295770000.0,BTC-USD,6393.9214,3820.719970703125,-2550.550048828125,0.0
2018-11-16,5645.31982421875,5657.02001953125,5498.93994140625,5575.5498046875,5575.5498046875,5279320000.0,BTC-USD,5450.7437,4214.671875,0.0,1360.8779296875
2018-11-25,3880.780029296875,4120.8701171875,3585.06005859375,4009.969970703125,4009.969970703125,6825640000.0,BTC-USD,3550.5542,3502.656005859375,0.0,507.31396484375
2018-11-28,3822.469970703125,4385.89990234375,3822.469970703125,4257.419921875,4257.419921875,7280280000.0,BTC-USD,3924.2136,3313.67724609375,0.0,943.74267578125
2018-12-05,3958.894775390625,3969.535888671875,3753.994873046875,3753.994873046875,3753.994873046875,5302481574.0,BTC-USD,4994.6245,4134.44140625,380.446533203125,0.0
2018-12-16,3236.274658203125,3305.753173828125,3233.81982421875,3252.839111328125,3252.839111328125,3744248994.0,BTC-USD,3035.288,3742.700439453125,0.0,-489.861328125
2018-12-23,4020.99462890625,4085.7236328125,3976.40576171875,3998.980224609375,3998.980224609375,6151275490.0,BTC-USD,4743.9287,4025.248291015625,26.26806640625,0.0
2018-12-25,4081.030517578125,4089.5615234375,3760.0205078125,3815.49072265625,3815.49072265625,6158207293.0,BTC-USD,4785.7876,4035.29638671875,219.8056640625,0.0
2018-12-30,3822.384765625,3901.908935546875,3797.21923828125,3865.95263671875,3865.95263671875,4770578575.0,BTC-USD,4030.8118,3706.05224609375,-159.900390625,0.0
2019-01-02,3849.21630859375,3947.981201171875,3817.409423828125,3943.409423828125,3943.409423828125,5244856836.0,BTC-USD,3853.394,3678.56396484375,0.0,264.845458984375
2019-01-03,3931.048583984375,3935.68505859375,3826.222900390625,3836.7412109375,3836.7412109375,4530215219.0,BTC-USD,3874.7769,3657.83935546875,-178.90185546875,0.0
2019-01-05,3851.973876953125,3904.903076171875,3836.900146484375,3845.194580078125,3845.194580078125,5137609824.0,BTC-USD,3923.555,3601.013671875,-244.180908203125,0.0
2019-01-18,3677.990478515625,3682.52001953125,3637.080810546875,3657.83935546875,3657.83935546875,5002961727.0,BTC-USD,3973.2432,3521.060791015625,-136.778564453125,0.0
2019-01-19,3652.3779296875,3758.533447265625,3652.3779296875,3728.568359375,3728.568359375,5955691380.0,BTC-USD,4013.682,3464.013427734375,-264.554931640625,0.0
2019-01-22,3575.081298828125,3620.74658203125,3539.721435546875,3604.5771484375,3604.5771484375,5313623556.0,BTC-USD,3949.881,3413.767822265625,-190.809326171875,0.0
2019-01-25,3607.390380859375,3612.927734375,3575.597412109375,3599.765869140625,3599.765869140625,5265847539.0,BTC-USD,3880.7039,3671.20361328125,71.437744140625,0.0
2019-01-27,3604.687255859375,3612.67138671875,3567.245849609375,3583.9658203125,3583.9658203125,5570752966.0,BTC-USD,3888.6628,3648.4306640625,64.46484375,0.0
2019-02-02,3484.6259765625,3523.287353515625,3467.57470703125,3521.060791015625,3521.060791015625,5071623601.0,BTC-USD,3680.916,3673.836181640625,152.775390625,0.0
2019-02-03,3516.1396484375,3521.38818359375,3447.92431640625,3464.013427734375,3464.013427734375,5043937584.0,BTC-USD,3705.8862,3915.71435546875,451.700927734375,0.0
2019-02-07,3414.929443359375,3427.945556640625,3394.218505859375,3399.4716796875,3399.4716796875,5004962683.0,BTC-USD,3694.0493,4005.526611328125,606.054931640625,0.0
2019-02-08,3401.37646484375,3695.614013671875,3391.023681640625,3666.7802734375,3666.7802734375,7735623101.0,BTC-USD,3722.7495,4142.52685546875,475.74658203125,0.0
2019-02-16,3615.270263671875,3652.84130859375,3615.270263671875,3629.78759765625,3629.78759765625,5934744052.0,BTC-USD,3937.6836,3847.17578125,217.38818359375,0.0
2019-02-24,4145.4580078125,4210.6416015625,3793.708984375,3810.427490234375,3810.427490234375,10794227451.0,BTC-USD,4357.139,3905.227294921875,94.7998046875,0.0
2019-02-25,3807.00244140625,3913.707275390625,3807.00244140625,3882.6962890625,3882.6962890625,9318796067.0,BTC-USD,4250.442,3909.15625,26.4599609375,0.0
2019-02-26,3878.697265625,3891.578857421875,3837.986328125,3854.35791015625,3854.35791015625,7931218996.0,BTC-USD,4130.5244,3906.71728515625,52.359375,0.0
2019-03-02,3855.318115234375,3874.607421875,3832.1279296875,3864.4150390625,3864.4150390625,7578786076.0,BTC-USD,3911.7822,4025.22900390625,160.81396484375,0.0
2019-03-04,3845.091552734375,3867.3818359375,3733.749755859375,3761.55712890625,3761.55712890625,9029175788.0,BTC-USD,3925.0034,4071.1901855468745,309.63305664062455,0.0
2019-03-05,3759.83251953125,3903.916748046875,3745.18310546875,3896.375,3896.375,10174126415.0,BTC-USD,3943.2632,4087.476318359375,191.101318359375,0.0
2019-03-07,3903.384765625,3939.373291015625,3894.113037109375,3911.484375,3911.484375,9584165519.0,BTC-USD,4082.8218,4023.96826171875,112.48388671875,0.0
2019-03-09,3894.552490234375,3987.23779296875,3892.390380859375,3963.313720703125,3963.313720703125,10796103518.0,BTC-USD,4229.2734,4022.168212890625,58.8544921875,0.0
2019-03-14,3905.576904296875,3946.50439453125,3901.296875,3924.369140625,3924.369140625,10480789570.0,BTC-USD,4322.8447,4098.37451171875,174.00537109375,0.0
2019-03-15,3926.663330078125,3968.54296875,3914.015380859375,3960.9111328125,3960.9111328125,9394210605.0,BTC-USD,4321.4316,4106.66015625,145.7490234375,0.0
2019-03-18,4029.968505859375,4071.556640625,4009.1171875,4032.50732421875,4032.50732421875,9646954186.0,BTC-USD,4401.2974,4879.8779296875,847.37060546875,0.0
2019-03-26,3969.228759765625,3985.080810546875,3944.753173828125,3985.080810546875,3985.080810546875,10707678815.0,BTC-USD,4167.3755,5324.5517578125,1339.470947265625,0.0
2019-04-02,4879.9580078125,5307.00341796875,4876.62109375,4973.02197265625,4973.02197265625,22899891582.0,BTC-USD,4969.268,5298.3857421875,0.0,-325.36376953125
2019-05-01,5402.4228515625,5522.2626953125,5394.21728515625,5505.28369140625,5505.28369140625,14644460907.0,BTC-USD,5763.5527,7343.8955078125,1838.61181640625,0.0
2019-05-03,5769.20263671875,5886.8935546875,5645.46923828125,5831.16748046875,5831.16748046875,17567780766.0,BTC-USD,6120.419,8197.689453125,2366.52197265625,0.0
2019-05-16,7886.92578125,7929.1455078125,7038.12451171875,7343.8955078125,7343.8955078125,30066644905.0,BTC-USD,8810.973,8564.0166015625,1220.12109375,0.0
2019-05-17,7341.66455078125,7447.27197265625,7251.50439453125,7271.2080078125,7271.2080078125,21354286562.0,BTC-USD,8421.5205,8742.9580078125,1471.75,0.0
2019-05-20,7977.96923828125,8062.16796875,7843.33984375,7963.32763671875,7963.32763671875,25127245056.0,BTC-USD,8040.486,7824.2314453125,-139.09619140625,0.0
2019-05-23,7881.6953125,8140.7197265625,7824.44873046875,7987.37158203125,7987.37158203125,25919126991.0,BTC-USD,7696.284,7954.1279296875,0.0,33.24365234375
2019-05-24,7991.88525390625,8117.92578125,7965.97607421875,8052.5439453125,8052.5439453125,22256813107.0,BTC-USD,7696.034,7688.0771484375,0.0,364.466796875
2019-05-27,8802.7578125,8807.0166015625,8634.7216796875,8719.9619140625,8719.9619140625,24226919267.0,BTC-USD,8496.064,8145.857421875,0.0,574.1044921875
2019-05-28,8718.591796875,8755.8525390625,8482.728515625,8659.4873046875,8659.4873046875,23473479966.0,BTC-USD,8695.89,8230.923828125,-428.5634765625,0.0
2019-06-01,8565.4736328125,8809.3037109375,8561.2353515625,8742.9580078125,8742.9580078125,20266216022.0,BTC-USD,8687.581,9320.3525390625,0.0,-577.39453125
2019-06-04,7704.34326171875,7901.84912109375,7668.66845703125,7824.2314453125,7824.2314453125,21760923463.0,BTC-USD,8014.842,9527.16015625,1702.9287109375,0.0
2019-06-06,7826.9013671875,8126.1533203125,7788.37353515625,8043.951171875,8043.951171875,19141423231.0,BTC-USD,7621.92,10701.69140625,0.0,-2657.740234375
2019-06-09,7692.28466796875,8031.90966796875,7586.73095703125,8000.32958984375,8000.32958984375,18689275117.0,BTC-USD,7668.7495,11790.9169921875,0.0,-3790.58740234375
2019-06-25,11778.5810546875,13796.4892578125,11755.59765625,13016.2314453125,13016.2314453125,45105733173.0,BTC-USD,12816.568,11358.662109375,0.0,1657.5693359375
2019-06-27,11162.16796875,12445.1748046875,10914.4951171875,12407.33203125,12407.33203125,35087757766.0,BTC-USD,13091.506,11392.37890625,-1014.953125,0.0
2019-06-29,11931.9912109375,12178.3837890625,10799.0087890625,10817.1552734375,10817.1552734375,27256473494.0,BTC-USD,12646.249,10895.08984375,77.9345703125,0.0
2019-06-30,10796.9306640625,11206.439453125,10089.314453125,10583.134765625,10583.134765625,29378589324.0,BTC-USD,11917.453,9477.6416015625,-1105.4931640625,0.0
2019-07-05,10982.5439453125,11620.96484375,10982.5439453125,11208.55078125,11208.55078125,21092024306.0,BTC-USD,10571.481,10599.10546875,0.0,609.4453125
2019-07-08,12284.326171875,12779.1318359375,12233.26171875,12573.8125,12573.8125,28167921523.0,BTC-USD,11281.218,9811.92578125,0.0,2761.88671875
2019-07-11,11354.2998046875,11905.4873046875,11179.14453125,11815.986328125,11815.986328125,23534692797.0,BTC-USD,11565.117,9477.677734375,0.0,2338.30859375
2019-07-16,9471.2138671875,9963.134765625,9163.134765625,9693.802734375,9693.802734375,24569921549.0,BTC-USD,9062.175,10399.6689453125,0.0,-705.8662109375
2019-07-20,10777.529296875,10841.8876953125,10389.599609375,10599.10546875,10599.10546875,17130580467.0,BTC-USD,9647.636,11805.6533203125,0.0,-1206.5478515625
2019-07-21,10596.9482421875,10651.791015625,10154.921875,10343.1064453125,10343.1064453125,16334414913.0,BTC-USD,9915.679,11478.1689453125,0.0,-1135.0625
2019-07-22,10346.748046875,10346.748046875,9883.5947265625,9900.767578125,9900.767578125,17851916995.0,BTC-USD,9966.594,11941.96875,2041.201171875,0.0
2019-07-25,9913.126953125,9916.517578125,9717.982421875,9870.3037109375,9870.3037109375,14495714483.0,BTC-USD,9667.363,11354.0244140625,0.0,-1483.720703125
2019-08-01,10402.04296875,10657.953125,10371.013671875,10518.1748046875,10518.1748046875,17489094082.0,BTC-USD,10304.495,10231.744140625,0.0,286.4306640625
2019-08-07,11954.0400390625,11979.419921875,11556.16796875,11966.4072265625,11966.4072265625,19481591730.0,BTC-USD,12764.66,10407.96484375,-1558.4423828125,0.0
2019-08-08,11953.4697265625,11970.4580078125,11709.7451171875,11862.9365234375,11862.9365234375,18339989960.0,BTC-USD,12882.05,10159.9609375,-1702.9755859375,0.0
2019-08-09,11861.556640625,11915.6552734375,11323.8984375,11354.0244140625,11354.0244140625,18125355447.0,BTC-USD,12775.322,10138.517578125,-1215.5068359375,0.0
2019-08-14,10038.421875,10437.4111328125,9675.31640625,10311.5458984375,10311.5458984375,22899115082.0,BTC-USD,10422.742,9598.173828125,-713.3720703125,0.0
2019-08-15,10319.419921875,10524.349609375,9855.478515625,10374.3388671875,10374.3388671875,20228207096.0,BTC-USD,9817.876,9630.6640625,0.0,743.6748046875
2019-08-21,10142.521484375,10232.99609375,9831.462890625,10131.0556640625,10131.0556640625,17097508856.0,BTC-USD,9169.65,10353.302734375,0.0,-222.2470703125
2019-08-27,10203.4267578125,10279.3662109375,9716.65625,9754.4228515625,9754.4228515625,17603790323.0,BTC-USD,9321.555,10410.126953125,0.0,-655.7041015625
2019-08-29,9514.8447265625,9656.1240234375,9428.302734375,9598.173828125,9598.173828125,13595263986.0,BTC-USD,9065.961,10358.048828125,0.0,-759.875
2019-08-30,9597.5390625,9673.220703125,9531.7998046875,9630.6640625,9630.6640625,11454806419.0,BTC-USD,9016.827,10347.712890625,0.0,-717.048828125
2019-09-02,10345.7255859375,10736.1044921875,10308.5478515625,10623.5400390625,10623.5400390625,19384917989.0,BTC-USD,9815.869,10198.248046875,0.0,425.2919921875
2019-09-04,10588.18359375,10627.26953125,10516.41796875,10575.533203125,10575.533203125,14551239508.0,BTC-USD,10683.017,10181.6416015625,-393.8916015625,0.0
2019-09-09,10336.408203125,10394.353515625,10020.5732421875,10115.9755859375,10115.9755859375,14906809639.0,BTC-USD,10701.06,8486.9931640625,-1628.982421875,0.0
2019-09-14,10356.4658203125,10387.03515625,10313.0927734375,10347.712890625,10347.712890625,12043433567.0,BTC-USD,10140.176,8293.8681640625,0.0,2053.8447265625
2019-09-24,8603.4287109375,8744.828125,8325.396484375,8486.9931640625,8486.9931640625,21744728353.0,BTC-USD,8085.1562,8586.4736328125,0.0,-99.48046875
2019-09-25,8487.669921875,8515.685546875,7895.62939453125,8118.9677734375,8118.9677734375,19258205289.0,BTC-USD,7364.601,8321.7568359375,0.0,-202.7890625
2019-09-26,8113.10107421875,8271.5205078125,7965.9228515625,8251.845703125,8251.845703125,16408941156.0,BTC-USD,6797.108,8336.5556640625,0.0,-84.7099609375
2019-09-27,8251.2734375,8285.6171875,8125.431640625,8245.9150390625,8245.9150390625,14141152736.0,BTC-USD,6493.8677,8321.005859375,0.0,-75.0908203125
2019-10-01,8344.212890625,8393.0419921875,8227.6953125,8393.0419921875,8393.0419921875,13125712443.0,BTC-USD,7027.5386,8103.9111328125,0.0,289.130859375
2019-10-09,8585.2802734375,8625.2724609375,8471.93359375,8586.4736328125,8586.4736328125,17618660671.0,BTC-USD,8727.197,8660.7001953125,74.2265625,0.0
2019-10-14,8373.4580078125,8410.71484375,8182.70654296875,8205.369140625,8205.369140625,15220412632.0,BTC-USD,8602.475,9205.7265625,1000.357421875,0.0
2019-10-15,8204.6748046875,8216.8125,7985.08984375,8047.52685546875,8047.52685546875,16071646996.0,BTC-USD,8363.755,9199.5849609375,1152.05810546875,0.0
2019-10-17,8100.93359375,8138.41357421875,7902.1640625,7973.20751953125,7973.20751953125,15651592610.0,BTC-USD,7838.503,9324.7177734375,0.0,-1351.51025390625
2019-10-25,8667.5771484375,10021.744140625,8662.6220703125,9244.97265625,9244.97265625,44496255609.0,BTC-USD,7301.5483,9055.5263671875,0.0,189.4462890625
2019-10-26,9241.70703125,9749.529296875,9112.5419921875,9551.71484375,9551.71484375,32593129501.0,BTC-USD,8022.016,8757.7880859375,0.0,793.9267578125
2019-10-28,9565.1015625,9805.1181640625,9256.1484375,9256.1484375,9256.1484375,30948255332.0,BTC-USD,8679.031,8815.662109375,0.0,440.486328125
2019-10-31,9202.4580078125,9383.1611328125,9028.7177734375,9199.5849609375,9199.5849609375,26583653947.0,BTC-USD,9391.351,8491.9921875,-707.5927734375,0.0
2019-11-05,9413.0048828125,9457.41796875,9256.931640625,9342.52734375,9342.52734375,26198609048.0,BTC-USD,9243.166,8027.26806640625,0.0,1315.25927734375
2019-11-06,9340.8642578125,9423.2373046875,9305.9091796875,9360.8798828125,9360.8798828125,23133895765.0,BTC-USD,9221.9,7642.75,0.0,1718.1298828125
2019-11-11,9056.91796875,9081.279296875,8700.6083984375,8757.7880859375,8757.7880859375,20265510765.0,BTC-USD,8306.769,7218.37109375,0.0,1539.4169921875
2019-11-23,7296.16455078125,7442.2587890625,7151.41796875,7397.796875,7397.796875,21008924418.0,BTC-USD,6763.2495,7564.34521484375,0.0,-166.54833984375
2019-12-05,7253.24169921875,7743.431640625,7232.6767578125,7448.3076171875,7448.3076171875,18816085231.0,BTC-USD,7805.3555,7218.81640625,-229.4912109375,0.0
2020-01-02,7202.55126953125,7212.1552734375,6935.27001953125,6985.47021484375,6985.47021484375,20802083465.0,BTC-USD,7168.0444,8929.0380859375,1943.56787109375,0.0
2020-01-04,7345.37548828125,7427.3857421875,7309.51416015625,7410.65673828125,7410.65673828125,18444271275.0,BTC-USD,7131.645,8706.2451171875,0.0,-1295.58837890625
2020-01-05,7410.45166015625,7544.4970703125,7400.53564453125,7411.3173828125,7411.3173828125,19725074095.0,BTC-USD,7234.6377,8657.642578125,0.0,-1246.3251953125
2020-01-07,7768.68212890625,8178.2158203125,7768.2275390625,8163.6923828125,8163.6923828125,28767291327.0,BTC-USD,7695.155,8680.8759765625,0.0,-517.18359375
2020-01-10,7878.3076171875,8166.55419921875,7726.77490234375,8166.55419921875,8166.55419921875,28714583844.0,BTC-USD,8279.251,8367.84765625,201.29345703125,0.0
2020-01-20,8704.6318359375,8745.5908203125,8560.4736328125,8657.642578125,8657.642578125,26422375678.0,BTC-USD,9000.649,9180.962890625,523.3203125,0.0
2020-01-26,8364.41015625,8602.4013671875,8325.498046875,8596.830078125,8596.830078125,22177678796.0,BTC-USD,8025.583,9856.611328125,0.0,-1259.78125
2020-01-28,8912.5244140625,9358.58984375,8908.447265625,9358.58984375,9358.58984375,34398744403.0,BTC-USD,8396.805,10326.0546875,0.0,-967.46484375
2020-01-29,9357.470703125,9406.431640625,9269.4677734375,9316.6298828125,9316.6298828125,30682598115.0,BTC-USD,8779.566,10214.3798828125,0.0,-897.75
2020-02-03,9344.68359375,9540.3720703125,9248.6337890625,9293.521484375,9293.521484375,30934096509.0,BTC-USD,9627.732,10141.99609375,848.474609375,0.0
2020-02-06,9617.8212890625,9824.619140625,9539.818359375,9729.8017578125,9729.8017578125,37628823716.0,BTC-USD,9636.025,9686.44140625,0.0,43.3603515625
2020-02-10,10115.5595703125,10165.765625,9784.5634765625,9856.611328125,9856.611328125,39386548075.0,BTC-USD,10220.541,9341.705078125,-514.90625,0.0
2020-02-15,10313.8564453125,10341.5556640625,9874.427734375,9889.4248046875,9889.4248046875,43865054831.0,BTC-USD,10463.439,8562.4541015625,-1326.970703125,0.0
2020-02-29,8671.212890625,8775.6318359375,8599.5087890625,8599.5087890625,8599.5087890625,35792392544.0,BTC-USD,8172.912,5392.31494140625,0.0,3207.19384765625
2020-03-02,8563.2646484375,8921.30859375,8532.630859375,8869.669921875,8869.669921875,42857674409.0,BTC-USD,8071.389,5225.62939453125,0.0,3644.04052734375
2020-03-03,8865.3876953125,8901.5986328125,8704.990234375,8787.7861328125,8787.7861328125,42386715821.0,BTC-USD,8220.847,5238.4384765625,0.0,3549.34765625
2020-03-05,8760.28515625,9142.0546875,8757.25390625,9078.7626953125,9078.7626953125,39698054597.0,BTC-USD,8650.683,6198.7783203125,0.0,2879.984375
2020-03-08,8908.2060546875,8914.34375,8105.2529296875,8108.1162109375,8108.1162109375,39973102121.0,BTC-USD,9120.764,6416.31494140625,-1691.80126953125,0.0
2020-03-13,5017.8310546875,5838.11474609375,4106.98095703125,5563.70703125,5563.70703125,74156772075.0,BTC-USD,5696.9985,6242.19384765625,678.48681640625,0.0
2020-03-21,6206.521484375,6378.13525390625,5932.8232421875,6185.06640625,6185.06640625,42494390880.0,BTC-USD,6105.5435,6791.12939453125,0.0,-606.06298828125
2020-03-25,6738.716796875,6892.51123046875,6536.92626953125,6681.06298828125,6681.06298828125,44590107888.0,BTC-USD,8023.053,7302.08935546875,621.0263671875,0.0
2020-03-29,6245.62451171875,6250.46728515625,5920.0859375,5922.04296875,5922.04296875,28373690931.0,BTC-USD,7281.085,6842.427734375,920.384765625,0.0
2020-03-31,6437.3193359375,6612.57373046875,6202.37353515625,6606.7763671875,6606.7763671875,40346426266.0,BTC-USD,6848.951,7116.80419921875,510.02783203125,0.0
2020-04-06,7273.64404296875,7427.939453125,7136.71435546875,7176.41455078125,7176.41455078125,44243482668.0,BTC-USD,6895.113,7117.20751953125,0.0,59.20703125
2020-04-10,6867.4404296875,6926.06982421875,6789.9208984375,6859.0830078125,6859.0830078125,31222085946.0,BTC-USD,6638.3564,7679.8671875,0.0,-820.7841796875
2020-04-17,7092.29150390625,7269.95654296875,7089.2470703125,7257.6650390625,7257.6650390625,32447188386.0,BTC-USD,6352.884,8897.46875,0.0,-1639.8037109375
2020-04-18,7260.92236328125,7280.52197265625,7167.0546875,7189.4248046875,7189.4248046875,31311210215.0,BTC-USD,6658.7476,8912.654296875,0.0,-1723.2294921875
2020-04-19,7186.87353515625,7240.29052734375,6835.5029296875,6881.95849609375,6881.95849609375,37747113936.0,BTC-USD,6866.856,9003.0703125,0.0,-2121.11181640625
2020-05-03,8895.7451171875,8956.90625,8645.0244140625,8912.654296875,8912.654296875,45718796276.0,BTC-USD,9927.557,9729.0380859375,816.3837890625,0.0
2020-05-06,9261.8955078125,9992.6640625,9138.322265625,9951.5185546875,9951.5185546875,61112700562.0,BTC-USD,9967.893,9182.5771484375,-768.94140625,0.0
2020-05-15,9333.240234375,9564.205078125,9260.6943359375,9377.013671875,9377.013671875,36164766408.0,BTC-USD,9186.305,9461.05859375,0.0,-84.044921875
2020-05-16,9374.9296875,9823.001953125,9349.5458984375,9670.7392578125,9670.7392578125,40084250663.0,BTC-USD,9344.9375,10167.2685546875,0.0,-496.529296875
2020-05-25,8909.5859375,8991.9677734375,8757.2939453125,8835.052734375,8835.052734375,29584186947.0,BTC-USD,8832.318,9870.0947265625,0.0,-1035.0419921875
2020-06-02,9533.7607421875,9682.859375,9471.8466796875,9656.7177734375,9656.7177734375,25007459262.0,BTC-USD,10242.778,9411.8408203125,-244.876953125,0.0
2020-06-11,9320.6904296875,9540.4658203125,9285.8515625,9480.84375,9480.84375,22610564515.0,BTC-USD,9583.612,9045.390625,-435.453125,0.0
2020-06-14,9386.03515625,9504.8603515625,8990.17578125,9450.7021484375,9450.7021484375,26699704768.0,BTC-USD,9060.373,9137.9931640625,0.0,312.708984375
2020-06-22,9644.076171875,9670.541015625,9547.2470703125,9629.658203125,9629.658203125,17006433272.0,BTC-USD,9080.917,9428.3330078125,0.0,201.3251953125
2020-07-05,9072.849609375,9375.474609375,9058.6640625,9375.474609375,9375.474609375,17889263252.0,BTC-USD,8894.98,9374.8876953125,0.0,0.5869140625
2020-07-23,9585.5146484375,9623.3369140625,9481.4541015625,9536.892578125,9536.892578125,16552768325.0,BTC-USD,9137.469,11754.0458984375,0.0,-2217.1533203125
2020-07-26,9905.2177734375,11298.2216796875,9903.9697265625,10990.873046875,10990.873046875,35359749590.0,BTC-USD,9841.695,11410.525390625,0.0,-419.65234375
2020-07-30,11110.2109375,11415.8642578125,10987.0537109375,11323.466796875,11323.466796875,23160469766.0,BTC-USD,11551.8545,11865.6982421875,542.2314453125,0.0
2020-08-02,11043.7685546875,11453.0791015625,11012.4150390625,11246.3486328125,11246.3486328125,20271713443.0,BTC-USD,11877.836,11991.2333984375,744.884765625,0.0
2020-08-03,11246.203125,11385.3818359375,11094.1455078125,11205.892578125,11205.892578125,21250197042.0,BTC-USD,11742.876,11758.283203125,552.390625,0.0
2020-08-09,11662.2568359375,12045.140625,11662.2568359375,11878.111328125,11878.111328125,26114112569.0,BTC-USD,11766.492,11366.134765625,0.0,511.9765625
2020-08-12,11588.4052734375,11796.396484375,11216.8720703125,11784.1376953125,11784.1376953125,27522199497.0,BTC-USD,11326.022,11542.5,0.0,241.6376953125
2020-08-13,11772.6591796875,12150.994140625,11685.455078125,11768.87109375,11768.87109375,24237958589.0,BTC-USD,11315.59,11506.865234375,0.0,262.005859375
2020-08-18,11990.884765625,12028.923828125,11687.3330078125,11758.283203125,11758.283203125,24502851117.0,BTC-USD,11677.543,10245.296875,0.0,1512.986328125
2020-08-21,11585.4775390625,11689.4072265625,11448.8056640625,11681.8251953125,11681.8251953125,20224191306.0,BTC-USD,11394.049,10280.3515625,0.0,1401.4736328125
2020-08-27,11325.2958984375,11545.615234375,11316.4228515625,11542.5,11542.5,19807127588.0,BTC-USD,11041.586,10442.1708984375,0.0,1100.3291015625
2020-08-28,11541.0546875,11585.640625,11466.29296875,11506.865234375,11506.865234375,17485597759.0,BTC-USD,11093.39,10323.755859375,0.0,1183.109375
2020-08-29,11508.7138671875,11715.2646484375,11492.3818359375,11711.505859375,11711.505859375,19760127945.0,BTC-USD,11211.15,10680.837890625,0.0,1030.66796875
2020-09-09,10242.330078125,10503.912109375,10238.1357421875,10363.138671875,10363.138671875,54406443211.0,BTC-USD,9500.024,10702.2900390625,0.0,-339.1513671875
2020-09-10,10369.0283203125,10434.9228515625,10140.8369140625,10400.9150390625,10400.9150390625,45201121775.0,BTC-USD,9654.249,10754.4375,0.0,-353.5224609375
2020-09-11,10409.861328125,10578.837890625,10292.38671875,10442.1708984375,10442.1708984375,36750077324.0,BTC-USD,9859.527,10774.4267578125,0.0,-332.255859375
2020-09-19,11095.8701171875,11095.8701171875,10814.4775390625,10938.271484375,10938.271484375,24699523788.0,BTC-USD,11691.644,10804.0009765625,-134.2705078125,0.0
2020-09-30,10785.0107421875,10915.84375,10493.552734375,10623.330078125,10623.330078125,27178227816.0,BTC-USD,10962.493,11322.123046875,698.79296875,0.0
2020-10-04,10688.0341796875,10804.0009765625,10646.443359375,10804.0009765625,10804.0009765625,19385191766.0,BTC-USD,10528.9,11916.3349609375,0.0,-1112.333984375
2020-10-13,11429.0478515625,11539.9775390625,11307.8310546875,11429.5068359375,11429.5068359375,24103426719.0,BTC-USD,11115.823,13437.8828125,0.0,-2008.3759765625
2020-11-03,13550.451171875,13984.9814453125,13325.44140625,13950.30078125,13950.30078125,29869951617.0,BTC-USD,14386.872,17804.005859375,3853.705078125,0.0
2020-11-08,14833.75390625,15637.3203125,14744.1103515625,15479.5673828125,15479.5673828125,26632075029.0,BTC-USD,16304.366,18364.12109375,2884.5537109375,0.0
2020-11-25,19104.41015625,19390.96484375,18581.146484375,18732.12109375,18732.12109375,43710357371.0,BTC-USD,21455.658,18264.9921875,-467.12890625,0.0
